cluster,Height(in cm),Weight(in kg),Crossing,Heading Accuracy,Short Passing,Dribbling,LongPassing,BallControl,Acceleration,Sprint Speed,Agility,Reactions,Balance,Jumping,Stamina,Strength,Aggression,Interceptions,Positioning,Composure,Marking,Standing Tackle,Sliding Tackle
0,178.03531073446328,72.2542372881356,0.9628539286572905,0.8217919914628005,0.9510167800781995,0.9469792679745413,0.8666809046231976,0.9560634076236059,1.072432092293708,1.0714919540486414,1.0226603632700315,0.944874534437526,1.034198660237235,0.9682157804508567,1.064408713449283,0.935266853574583,0.9354227871233194,0.9423225459602438,0.856691962785256,0.8991962948095993,0.937378711378188,0.9741650500681777,0.9561230592429116
1,189.24258289703315,82.8176265270506,0.5616455390962137,1.0136132473963397,0.8998765323497965,0.6707831600192824,0.8287138999318436,0.8288769552817845,0.7202401331545032,0.7696667432614569,0.6746979584254839,0.9357855755346222,0.6952572037092746,1.011416760964489,0.9135024046500034,1.175289215424506,1.0313595215494948,0.9853574617992271,0.4965344174826443,0.9014081232403414,0.9991066425996802,1.0157651691917617,0.9755457806256502
2,184.6672794117647,77.97487745098039,0.7709921846590038,0.9712912615792018,0.9589113221177191,0.8385964662070687,0.8968899043576345,0.9182236644293358,0.9531132833143944,0.9801980290482358,0.9130964049115375,0.9474841289766562,0.912150361964991,1.1009799012948358,1.023230474250328,1.1170074396994298,1.0235052259365023,0.9823974697679352,0.6865762269258837,0.9063913970251215,0.981481090008262,1.0076663724295027,0.9802846104596572
3,185.96558505408063,78.38839724680433,0.5587541786917872,0.9750892925459017,0.8142732543177083,0.6228733652867284,0.686289668685678,0.7568843373703825,1.0050046849409109,1.0233505223486563,0.8562546013029134,0.9011107843085259,0.9349494026021188,1.1869468879586798,1.0227804327036332,1.184709495667421,0.9712789627887904,0.9729631224069304,0.4946313179892856,0.7991709358064762,0.98157746614336,1.0442869606630631,1.0081976995788278
4,177.22787193973636,71.09981167608287,0.9207448487207844,0.7996263512764812,0.8843984897345559,0.9304337043542179,0.7760088990055185,0.9100372270026628,1.2131262925986952,1.211240067466181,1.1409987817491087,0.9011986861506627,1.1570138310170341,1.1001387029450689,1.1465911927807713,0.9928360022058919,0.951774020691912,0.9118464036515931,0.8170014076183,0.8180987189837443,0.8959649806714998,0.9578936677498497,0.9419182924722871
